T+8,T+0,T-1_T-4_DIFF_MEAN,T-9_T-12_DIFF_MEAN,T-1_T-4_DIFF_DIFF_MEAN,T-1_T-4_MEAN,T-5_T-8_MEAN,T-9_T-12_MEAN,POPULATION,RAIN_2_MAX,RAIN_2_MEAN,RAIN_4_MAX,RAIN_4_MEAN,RAIN_5_MAX,RAIN_5_MEAN,RAIN_6_MAX,RAIN_6_MEAN,RAIN_7_MAX,RAIN_7_MEAN,RAIN_8_MAX,RAIN_8_MEAN,RAIN_9_MAX,RAIN_9_MEAN,RAIN_10_MAX,RAIN_10_MEAN,RAIN_11_MAX,RAIN_11_MEAN,TEMP_2_-4_-7_MIN,TEMP_2_-4_-7_MEAN,TEMP_2_-8_-12_MIN,TEMP_2_-8_-12_MEAN,TEMP_3_-4_-7_MIN,TEMP_3_-4_-7_MEAN,TEMP_3_-8_-12_MIN,TEMP_3_-8_-12_MEAN,TEMP_4_-4_-7_MIN,TEMP_4_-4_-7_MEAN,TEMP_4_-8_-12_MIN,TEMP_4_-8_-12_MEAN
0.370242215,0.244521338,0.019992311,-0.00307574,-0.002306805,0.163783161,0.351499423,0.742502884,-0.196516457,0.190221857,0.018590797,0.198274497,0.02110047,0.242775976,0.018865511,0.211438375,0.023183684,0.238227,0.037278522,0.220017103,0.022893294,0.217864858,0.023094199,0.220067602,0.024822189,0.222143544,0.022286783,-0.06846473,0.003630706,0.008298755,0.229875518,-0.110361044,-0.027065498,-0.145071617,-0.06587469,-0.106214494,-0.024282629,-0.142630087,-0.065321667
0.327566321,0.320645905,0.049980777,-0.050365244,-0.044405998,0.191753172,0.239331027,0.703287197,-0.193015654,0.698027938,0.145542317,0.668012242,0.138534906,0.70038531,0.133267845,0.678300615,0.139899244,0.691631991,0.150629769,0.68204789,0.138400991,0.674466901,0.13724471,0.679822363,0.13976088,0.681553169,0.137139189,-0.070539419,-0.015041494,0.004149378,0.211203319,-0.110361044,-0.017079794,-0.145071617,-0.052456667,-0.106214494,-0.014343459,-0.142630087,-0.051694303
0.262975779,0.190311419,0.028450596,-0.115724721,0.059400231,0.248269896,0.157151096,0.626009227,-0.189514851,0.698027938,0.125513558,0.668012242,0.116471426,0.70038531,0.117096241,0.678300615,0.119232659,0.691631991,0.116933518,0.68204789,0.115210743,0.674466901,0.113883655,0.679822363,0.114556454,0.681553169,0.113387874,-0.087136929,-0.019709544,-0.06846473,0.134854772,-0.110361044,0.023813523,-0.145071617,-0.044763624,-0.106214494,0.027214526,-0.142630087,-0.044119747
0.311418685,0.232987313,-7.69E-04,-0.159938485,-0.0911188,0.237024222,0.153690888,0.49567474,-0.186014048,0.698027938,0.153553821,0.668012242,0.143508258,0.70038531,0.145191785,0.678300615,0.146520499,0.691631991,0.14480923,0.68204789,0.142774251,0.674466901,0.141182212,0.679822363,0.142061732,0.681553169,0.140988108,-0.087136929,-0.018672199,-0.06846473,0.059751037,-0.160906733,0.0111771,-0.130489711,-0.037821509,-0.16147753,0.013398767,-0.13209072,-0.036836629
0.220299885,0.267589389,-0.003844675,-0.143021915,-0.016724337,0.247116494,0.163783161,0.351499423,-0.182513245,0.698027938,0.168960559,0.668012242,0.166317081,0.70038531,0.188489127,0.678300615,0.174186911,0.691631991,0.176418356,0.68204789,0.173924978,0.674466901,0.172245895,0.679822363,0.17242414,0.681553169,0.173431359,-0.087136929,-0.003112033,-0.06846473,0.004564315,-0.160906733,0.023094199,-0.130489711,-0.04775034,-0.16147753,0.024822189,-0.13209072,-0.045844247
0.228373702,0.307958478,-0.017685505,-0.096885813,0.082468281,0.252883507,0.191753172,0.239331027,-0.179012231,0.086688578,0.016125719,0.056751623,0.013501926,0.106892048,0.013780286,0.06120829,0.016181019,0.074378446,0.014679478,0.068694189,0.012315323,0.069784195,0.012108112,0.066718991,0.012060285,0.071604476,0.010759825,-0.261410788,-0.050829876,-0.070539419,-0.011203319,-0.160906733,0.13724471,-0.110361044,0.021920573,-0.16147753,0.13976088,-0.106214494,0.024587417
0.199538639,0.30449827,0.039215686,-0.051518647,-0.001153403,0.24971165,0.248269896,0.157151096,-0.175511428,0.147904684,0.05115037,0.125534273,0.044364414,0.135396304,0.047629362,0.130485542,0.047751591,0.112565911,0.045752667,0.123703708,0.044126925,0.120120556,0.043027004,0.119989846,0.04340484,0.120891128,0.042507283,-0.261410788,-0.057572614,-0.087136929,-0.029460581,-0.160906733,0.113883655,-0.110361044,0.004314006,-0.16147753,0.114556454,-0.106214494,0.007611098
0.238754325,0.230680507,0.023836986,0.027681661,-0.019031142,0.278258363,0.237024222,0.153690888,-0.172010625,0.147904684,0.087818406,0.125534273,0.081770092,0.135396304,0.091457322,0.130485542,0.086679917,0.112900817,0.086130412,0.123703708,0.084200593,0.120120556,0.082785328,0.119989846,0.083185928,0.120891128,0.082939391,-0.261410788,-0.075207469,-0.087136929,0.001659751,-0.054470536,0.141182212,-0.160906733,-0.013130528,-0.054730641,0.142061732,-0.16147753,-0.010523885
0.2272203,0.370242215,-0.012302961,0.019992311,-0.057093426,0.277681661,0.247116494,0.163783161,-0.168509822,0.147904684,0.086175021,0.125534273,0.072060842,0.135396304,0.063697564,0.130485542,0.072691103,0.112900817,0.071815568,0.123703708,0.067925575,0.120120556,0.0661837,0.119989846,0.067893938,0.120891128,0.065641711,-0.261410788,-0.067427386,-0.087136929,-0.003319502,-0.051712506,0.172245895,-0.160906733,-0.001952427,-0.05145642,0.17242414,-0.16147753,-2.27E-04
0.276816609,0.327566321,0.020761246,0.049980777,0.071510958,0.303344868,0.252883507,0.191753172,-0.165009019,0.158175842,0.104046837,0.166350061,0.099460451,0.152534994,0.101443826,0.165687766,0.102543782,0.138386005,0.095242951,0.153678093,0.097442781,0.157293426,0.097028114,0.152049668,0.09631462,0.150550586,0.095562599,-0.114107884,-0.010892117,-0.261410788,-0.054771784,-0.051712506,0.012108112,-0.160906733,0.153368739,-0.05145642,0.012060285,-0.16147753,0.155822224
0.303344867,0.262975779,0.00768935,0.028450596,0.015570935,0.308246828,0.24971165,0.248269896,-0.161508006,0.158175842,0.086277732,0.166350061,0.097409108,0.21159414,0.120493284,0.165687766,0.105495193,0.138386005,0.098246166,0.153678093,0.102984757,0.157293426,0.104074988,0.152049668,0.10094697,0.150550586,0.10251423,-0.03526971,0.019709543,-0.261410788,-0.063485477,-0.051712506,0.043027004,-0.160906733,0.109084766,-0.05145642,0.04340484,-0.16147753,0.110731029
0.351787774,0.311418685,0.010765091,-7.69E-04,-0.102076125,0.297866206,0.278258363,0.237024222,-0.158007203,0.464667214,0.176766639,0.427180624,0.178902169,0.411729107,0.192927814,0.426130346,0.184840582,0.445016936,0.181275195,0.425418213,0.182140509,0.419157067,0.182034057,0.427136077,0.180814005,0.423080401,0.181185598,-0.03526971,0.024896265,-0.261410788,-0.042738589,0.033915769,0.082785328,-0.160906733,0.080764423,0.038366942,0.083185928,-0.16147753,0.081353879
0.261822376,0.220299885,-0.019607843,-0.003844675,0.0455594,0.31805075,0.277681661,0.247116494,-0.1545064,0.464667214,0.197000822,0.427180624,0.200846921,0.411729107,0.214747372,0.426130346,0.206755652,0.445016936,0.200288731,0.425418213,0.20331802,0.419157067,0.20364143,0.427136077,0.201747707,0.423080401,0.202261807,-0.066390041,-0.01400415,-0.261410788,-0.042323652,0.003377682,0.0661837,-0.054470536,0.126902609,0.005551031,0.067893938,-0.054730641,0.126993184
0.186851211,0.228373702,-0.035755479,-0.017685505,-0.013264129,0.280565168,0.303344868,0.252883507,-0.151005597,0.464667214,0.251540674,0.427180624,0.245917102,0.411729107,0.256467009,0.426130346,0.251031458,0.445016936,0.253349324,0.425418213,0.24937128,0.419157067,0.247860022,0.427136077,0.248634369,0.423080401,0.24831725,-0.161825726,-0.045643154,-0.261410788,-0.060995851,0.003377682,0.097028114,-0.051712506,0.14457987,0.005551031,0.09631462,-0.05145642,0.1456127
0.069204152,0.199538639,-0.011534026,0.039215686,-0.020184544,0.255767013,0.308246828,0.24971165,-0.147504794,0.464667214,0.281429745,0.427180624,0.272360298,0.411729107,0.271911531,0.426130346,0.274866997,0.445016936,0.286797955,0.425418213,0.274256164,0.419157067,0.272397215,0.427136077,0.275294221,0.423080401,0.273172891,-0.161825726,-0.071576764,-0.114107884,-0.007053942,0.003377682,0.104074988,-0.051712506,0.033710601,0.005551031,0.10094697,-0.05145642,0.033646197
0.115340254,0.238754325,-0.037293349,0.023836986,0.031141868,0.239907728,0.297866206,0.278258363,-0.14400378,0.376335251,0.209223501,0.346630785,0.206684344,0.319413545,0.21053236,0.342790991,0.21020976,0.350628375,0.224644136,0.337891133,0.210746985,0.334167792,0.209678249,0.339596315,0.212028732,0.334772356,0.210210854,-0.205394191,-0.132261411,-0.03526971,0.023236514,0.003377682,0.182034057,-0.051712506,0.055885761,0.005551031,0.180814005,-0.05145642,0.056257458
0.224913495,0.2272203,0.00615148,-0.012302961,0.015570934,0.221741638,0.31805075,0.277681661,-0.140502977,0.376335251,0.215180773,0.346630785,0.218280038,0.319413545,0.234474933,0.342790991,0.224732755,0.350628375,0.244746379,0.337891133,0.228167088,0.334167792,0.227120526,0.339596315,0.229388434,0.334772356,0.228629544,-0.205394191,-0.148340249,-0.066390041,0.006639004,0.089807177,0.20364143,0.003377682,0.066903799,0.089285837,0.201747707,0.005551031,0.067658949
0.023068051,0.276816609,-3.84E-04,0.020761246,0.008650519,0.223471742,0.280565168,0.303344868,-0.137002174,0.196384552,0.110004109,0.223101683,0.11659675,0.273372227,0.130449855,0.237633338,0.122494256,0.258373294,0.142005354,0.245411148,0.125517425,0.246456822,0.125248475,0.245158654,0.127014008,0.248120217,0.125989577,-0.205394191,-0.143153527,-0.161825726,-0.043568465,0.089807177,0.247860022,0.003377682,0.084405645,0.089285837,0.248634369,0.005551031,0.084725084
0.014994233,0.303344867,0.025759323,0.00768935,0.005190312,0.235582468,0.255767013,0.308246828,-0.133874142,0.175842235,0.052691044,0.164476809,0.047141312,0.178901539,0.037919868,0.167501399,0.047568112,0.196401662,0.063974273,0.171381498,0.046999601,0.168281206,0.046101768,0.17407412,0.049367728,0.171232252,0.045948954,-0.414937759,-0.223029046,-0.161825726,-0.05560166,0.089807177,0.272397215,0.003377682,0.107284102,0.089285837,0.275294221,0.005551031,0.104755545
0.041522491,0.351787774,0.021530181,0.010765091,0.019031142,0.261534025,0.239907728,0.297866206,-0.131025846,0.112161052,0.02721857,0.138910875,0.025928711,0.178901539,0.018946057,0.151005291,0.026886302,0.173582186,0.035293707,0.157984573,0.024600189,0.159576283,0.02465199,0.158724647,0.026079308,0.160393349,0.023354626,-0.414937759,-0.218360996,-0.205394191,-0.098340249,0.089807177,0.209678249,0.003377682,0.167091404,0.089285837,0.212028732,0.005551031,0.166184791
0.058823529,0.261822376,0.041522491,-0.019607843,-5.77E-04,0.289792387,0.221741638,0.31805075,-0.128177339,0.073952342,-0.041495481,0.079626405,-0.05184423,0.090317174,-0.073605155,0.084774158,-0.054390394,0.081679399,-0.05086582,0.081783848,-0.059697278,0.082482096,-0.06015415,0.080920441,-0.058044228,0.080854938,-0.062124671,-0.414937759,-0.239626556,-0.205394191,-0.131950207,0.159576283,0.227120526,0.003377682,0.163588681,0.158724647,0.229388434,0.005551031,0.162508372
0.041522491,0.186851211,-0.004998078,-0.035755479,-0.058246828,0.298442907,0.223471742,0.280565168,-0.125329042,0.073952342,-0.072822514,0.079626405,-0.081888819,0.090317174,-0.100355378,0.084774158,-0.083653927,0.081679399,-0.080926239,0.081783848,-0.088756737,0.082482096,-0.089151861,0.080920441,-0.087388444,0.080854938,-0.091051591,-0.414937759,-0.269190872,-0.205394191,-0.146887967,-0.07332041,0.125248475,0.089807177,0.229746703,-0.069901391,0.127014008,0.089285837,0.229317429
0.058823529,0.069204152,-0.038831219,-0.011534026,-0.061707036,0.275951557,0.235582468,0.255767013,-0.122480535,0.073952342,-0.107025473,0.079626405,-0.113278983,0.090317174,-0.127090363,0.084774158,-0.113940403,0.081679399,-0.112632833,0.081783848,-0.11882804,0.082482096,-0.118947172,0.080920441,-0.117851392,0.080854938,-0.120914822,-0.2593361,-0.230290457,-0.414937759,-0.197510373,-0.07332041,0.046101768,0.089807177,0.247579382,-0.069901391,0.049367728,0.089285837,0.247939226
0.076124567,0.115340254,-0.094194541,-0.037293349,-0.013840831,0.217416378,0.261534025,0.239907728,-0.119632239,-0.162695152,-0.167522597,-0.172180888,-0.177754472,-0.191303307,-0.199143936,-0.174101493,-0.180212567,-0.17105592,-0.177301423,-0.179205293,-0.185626772,-0.179648279,-0.186059812,-0.177769497,-0.184066353,-0.181523838,-0.188069041,-0.329875519,-0.266078839,-0.414937759,-0.215767635,-0.07332041,0.02465199,0.089807177,0.251574013,-0.069901391,0.026079308,0.089285837,0.255050201
0.08189158,0.224913495,-0.048827374,0.00615148,0.060553634,0.158304498,0.289792387,0.221741638,-0.116783942,-0.16516023,-0.168138866,-0.173289008,-0.178031502,-0.182800357,-0.197018199,-0.172930942,-0.17991993,-0.173695261,-0.177961259,-0.177809033,-0.185277707,-0.178430793,-0.185755441,-0.177477156,-0.183993268,-0.179910656,-0.187665745,-0.34439834,-0.298236515,-0.414937759,-0.217842324,-0.179648279,-0.06015415,0.089807177,0.199657856,-0.177769497,-0.058044228,0.089285837,0.201367915
0.070357555,0.023068051,0.012687428,-3.84E-04,0.11361015,0.149077278,0.298442907,0.223471742,-0.113935436,-0.16516023,-0.167625308,-0.173289008,-0.176507836,-0.182800357,-0.192652981,-0.172930942,-0.177722565,-0.173695261,-0.176597858,-0.177809033,-0.182940813,-0.178430793,-0.183376139,-0.177477156,-0.181922826,-0.179910656,-0.185226142,-0.435684647,-0.342323652,-0.414937759,-0.243568465,-0.189311253,-0.089151861,-0.07332041,0.167032339,-0.187278256,-0.087388444,-0.069901391,0.169530469
0.124567474,0.014994233,-0.0153787,0.025759323,-0.123990773,0.108131488,0.275951557,0.235582468,-0.111087139,-0.16516023,-0.167625308,-0.173289008,-0.176507836,-0.182800357,-0.192652981,-0.172930942,-0.177722565,-0.173695261,-0.176597858,-0.177809033,-0.182940813,-0.178430793,-0.183376139,-0.177477156,-0.181922826,-0.179910656,-0.185226142,-0.435684647,-0.368775934,-0.414937759,-0.267219917,-0.189311253,-0.118947172,-0.07332041,0.086172779,-0.187278256,-0.117851392,-0.069901391,0.088525913
0.088811995,0.041522491,-0.033448674,0.021530181,-0.05882353,0.094579008,0.217416378,0.261534025,-0.108238632,-0.16516023,-0.168036155,-0.173289008,-0.17674529,-0.182800357,-0.193408363,-0.172930942,-0.178082814,-0.173695261,-0.177286925,-0.177809033,-0.183446183,-0.178430793,-0.183806188,-0.177477156,-0.182418354,-0.179910656,-0.185763473,-0.435684647,-0.363070539,-0.329875519,-0.250207469,-0.189311253,-0.186059812,-0.07332041,0.053377833,-0.187278256,-0.184066353,-0.069901391,0.05567827
0.100346021,0.058823529,-0.061130335,0.041522491,0.114186851,0.076124567,0.158304498,0.289792387,-0.105390336,-0.167625308,-0.168857847,-0.174186059,-0.17811725,-0.186226789,-0.198136578,-0.174427679,-0.180250502,-0.175123804,-0.178415103,-0.179597784,-0.185765111,-0.179794046,-0.186064074,-0.178996487,-0.184388101,-0.181736782,-0.188176975,-0.435684647,-0.299792531,-0.34439834,-0.281742739,-0.189311253,-0.185755441,-0.179648279,-0.016208064,-0.187278256,-0.183993268,-0.177769497,-0.014690453
0.134948097,0.041522491,0.011918493,-0.004998078,0.012687428,0.034602076,0.149077278,0.298442907,-0.102541829,0.425225965,-0.020645029,0.392142895,-0.036535012,0.338411303,-0.066977055,0.382016858,-0.041139368,0.342800324,-0.048934071,0.362165103,-0.050324389,0.361391837,-0.050767603,0.360411745,-0.049536043,0.355295377,-0.053918935,-0.365145228,-0.210062241,-0.435684647,-0.325726141,-0.189311253,-0.183376139,-0.189311253,-0.085985571,-0.187278256,-0.181922826,-0.187278256,-0.083891034
0.292964245,0.058823529,0.008842753,-0.038831219,-0.021914648,0.039215686,0.108131488,0.275951557,-0.099693532,0.425225965,-0.019001644,0.392142895,-0.034160467,0.338411303,-0.063951172,0.382016858,-0.038610399,0.342800324,-0.04682498,0.362165103,-0.04782037,0.361391837,-0.04815622,0.360411745,-0.047097013,0.355295377,-0.051385498,-0.307053942,-0.15093361,-0.435684647,-0.346887967,-0.189311253,-0.183376139,-0.189311253,-0.109183739,-0.187278256,-0.181922826,-0.187278256,-0.107366407
0.325259516,0.076124567,0.005767013,-0.094194541,0,0.05017301,0.094579008,0.217416378,-0.096845025,0.425225965,0.034511093,0.392142895,0.020948763,0.338411303,-0.007730152,0.382016858,0.016762423,0.342800324,0.014207137,0.362165103,0.009097009,0.361391837,0.008740891,0.360411745,0.010446948,0.355295377,0.005945641,-0.128630705,-0.09439834,-0.435684647,-0.356431535,-0.189311253,-0.183806188,-0.189311253,-0.132351431,-0.187278256,-0.182418354,-0.187278256,-0.131068994
0.328719723,0.08189158,0.005767013,-0.048827374,0.017301038,0.058823529,0.076124567,0.158304498,-0.093996729,0.425225965,0.055566968,0.392142895,0.045901272,0.338411303,0.020824717,0.382016858,0.04256901,0.342800324,0.042022286,0.362165103,0.035843641,0.361391837,0.035875359,0.360411745,0.03731819,0.355295377,0.033087728,-0.128630705,-0.066908714,-0.435684647,-0.308713693,-0.189311253,-0.186064074,-0.189311253,-0.184534008,-0.187278256,-0.184388101,-0.187278256,-0.182748514
0.382929642,0.070357555,0.013456363,0.012687428,-0.005767012,0.064590542,0.034602076,0.149077278,-0.091148433,0.044371405,-0.043960559,0.041897525,-0.041660071,0.035141607,-0.054992707,0.042908872,-0.042207987,0.064377239,-0.039319611,0.040236959,-0.046643638,0.039899781,-0.045348195,0.044254327,-0.045147883,0.039413296,-0.048308776,-0.236514523,-0.106846473,-0.435684647,-0.255186722,-0.189311253,-0.050767603,-0.189311253,-0.184563162,-0.187278256,-0.049536043,-0.187278256,-0.182993912
0.434832757,0.124567474,0.003844675,-0.0153787,-0.014417532,0.071799308,0.039215686,0.108131488,-0.088299926,0.044371405,-0.00256779,0.041897525,0.002671363,0.04979646,0.005352439,0.042908872,0.005920111,0.064377239,0.004947538,0.040236959,0.002479604,0.039899781,0.003493372,0.044254327,0.00244756,0.039413296,0.001337712,-0.236514523,-0.053941909,-0.365145228,-0.193775933,-0.18768866,-0.04815622,-0.189311253,-0.184563162,-0.185921517,-0.047097013,-0.187278256,-0.182993912
0.573241061,0.088811995,0.016147636,-0.033448674,0.024221453,0.088235294,0.05017301,0.094579008,-0.085451629,0.163516845,0.02721857,0.116933143,0.021601762,0.04979646,0.010908962,0.102774228,0.021679721,0.097873218,0.013321532,0.089386532,0.014766998,0.085825718,0.014974857,0.092221385,0.014439325,0.083239403,0.012294239,-0.236514523,-0.016078838,-0.307053942,-0.13692946,-0.187462335,0.008740891,-0.189311253,-0.184238643,-0.185356143,0.010446948,-0.187278256,-0.182722564
0.826989619,0.100346021,0.002306805,-0.061130335,-0.012110727,0.091407151,0.058823529,0.076124567,-0.082603122,0.163516845,0.036565325,0.116933143,0.041343465,0.061273048,0.04810066,0.102774228,0.045558613,0.097873218,0.037765507,0.089386532,0.040918241,0.085825718,0.041889664,0.092221385,0.039782881,0.083239403,0.039543806,-0.236514523,-0.017116183,-0.128630705,-0.071784232,-0.17886572,0.035875359,-0.189311253,-0.184537417,-0.177522138,0.03731819,-0.187278256,-0.183005912
0.743944637,0.134948097,0.009996155,0.011918493,-0.021337947,0.096020761,0.064590542,0.034602076,-0.079754826,0.163516845,0.030813476,0.116933143,0.043559707,0.152415264,0.077419074,0.102774228,0.054200464,0.097873218,0.048766764,0.089386532,0.053458203,0.085825718,0.054111531,0.092221385,0.050876312,0.0858105,0.053569091,0.014522822,0.066908714,-0.236514523,-0.100829875,-0.17886572,-0.045348195,-0.189311253,-0.076572891,-0.177522138,-0.045147883,-0.187278256,-0.075428132
0.659746251,0.292964245,0.003460208,0.008842753,0.035178777,0.112168397,0.071799308,0.039215686,-0.076906319,0.163516845,0.06409203,0.148066065,0.078940425,0.238916342,0.124699044,0.172218701,0.092402356,0.145281453,0.083855239,0.173085662,0.092338697,0.171168481,0.092778514,0.163715481,0.088590274,0.17423589,0.092821937,0.014522822,0.061203319,-0.236514523,-0.068879668,-0.078924462,0.003493372,-0.189311253,-0.076387226,-0.077871175,0.00244756,-0.187278256,-0.075133262
0.530565167,0.325259516,0.06805075,0.005767013,0.073241061,0.15426759,0.088235294,0.05017301,-0.074058023,0.135579293,0.014379622,0.148066065,0.044140151,0.238916342,0.101665324,0.172218701,0.060391794,0.145281453,0.054402288,0.173085662,0.06240219,0.171168481,0.064660533,0.163715481,0.058703533,0.17423589,0.064037642,0.014522822,0.086618257,-0.236514523,-0.029045643,-0.078924462,0.014974857,-0.18768866,-0.030545019,-0.077871175,0.014439325,-0.185921517,-0.028826745
0.357554787,0.328719723,0.074971165,0.005767013,-0.001153402,0.21337947,0.091407151,0.058823529,-0.071209726,0.135579293,0.046220213,0.148066065,0.069798428,0.238916342,0.122819296,0.172218701,0.084982153,0.146038317,0.083204739,0.173085662,0.087490799,0.171168481,0.088753649,0.163715481,0.084340208,0.17423589,0.088953185,0.060165975,0.140041494,-0.236514523,-0.009958506,0.01650055,0.041889664,-0.187462335,-0.00879218,0.012859633,0.039782881,-0.185356143,-0.007216677
0.427912341,0.382929642,0.064590542,0.013456363,-0.077277971,0.270472895,0.096020761,0.064590542,-0.068361219,0.135579293,0.026499589,0.148066065,0.038296132,0.238916342,0.063821103,0.172218701,0.046960901,0.146038317,0.051519353,0.173085662,0.047687811,0.171168481,0.04825823,0.163715481,0.046830747,0.17423589,0.04798683,0.060165975,0.158195021,-0.236514523,0.006224066,0.01650055,0.054111531,-0.17886572,0.035999811,0.012859633,0.050876312,-0.177522138,0.035964043
0.30449827,0.434832757,0.029988466,0.003844675,0.010957324,0.332468282,0.112168397,0.071799308,-0.065512923,0.080525883,-0.024958916,0.102633106,-0.02048045,0.145888935,-0.025212247,0.115501655,-0.018989207,0.146038317,-0.007141931,0.124861196,-0.020144085,0.125107232,-0.019352687,0.126049751,-0.018192901,0.127664126,-0.020899259,-0.029045643,0.135892116,0.014522822,0.065560166,0.028734768,0.092778514,-0.17886572,-0.032978446,0.023503049,0.088590274,-0.177522138,-0.033546379
0.281430219,0.573241061,0.036524414,0.016147636,0.024221454,0.36793541,0.15426759,0.088235294,-0.062664416,0.080525883,-0.044371405,0.102633106,-0.040420031,0.145888935,-0.036852646,0.115501655,-0.036961149,0.146038317,-0.025868404,0.124861196,-0.037290022,0.125107232,-0.037058057,0.126049751,-0.036079691,0.127664126,-0.037781192,-0.029045643,0.129149378,0.014522822,0.08340249,-0.026646207,0.064660533,-0.078924462,0.019959842,-0.027325578,0.058703533,-0.077871175,0.020402325
0.22260669,0.826989619,0.081507113,0.002306805,0.042099193,0.429930796,0.21337947,0.091407151,-0.059816119,0.02136401,-0.059161874,0.062529682,-0.050445887,0.156024555,-0.034318741,0.087309321,-0.044009232,0.056704505,-0.048201858,0.087586395,-0.046608723,0.090722204,-0.045654314,0.078861731,-0.047876696,0.089697761,-0.047272783,-0.029045643,0.091286307,0.014522822,0.114937759,-0.026646207,0.088753649,-0.078924462,0.017726839,-0.027325578,0.084340208,-0.077871175,0.01625207
0.190311419,0.743944637,0.148019992,0.009996155,0.100922721,0.55449827,0.270472895,0.096020761,-0.056967613,0.244453574,0.020645029,0.257479816,0.03273574,0.267740601,0.053510787,0.262525625,0.040274357,0.253511321,0.031501916,0.258009264,0.037102622,0.260276319,0.038563913,0.256831761,0.035110411,0.257009511,0.036493324,-0.029045643,0.117738589,0.060165975,0.146473029,-0.076596588,0.04825823,0.01650055,0.050588749,-0.075116665,0.046830747,0.012859633,0.046810541
0.216839677,0.659746251,0.103037293,0.003460208,-0.110726643,0.644752019,0.332468282,0.112168397,-0.054119316,0.244453574,0.008011504,0.257479816,0.021542399,0.267740601,0.044279121,0.262525625,0.029546106,0.253511321,0.020122314,0.258009264,0.026451871,0.260276319,0.028076627,0.256831761,0.024299848,0.257009511,0.025936759,0.076763485,0.210580913,-0.029045643,0.120746888,-0.099275186,-0.019352687,0.01650055,0.077522921,-0.096379111,-0.018192901,0.012859633,0.073444146
0.257208766,0.530565167,0.028835063,0.06805075,-0.168973472,0.700980392,0.36793541,0.15426759,-0.051270809,0.244453574,-0.006162695,0.257479816,0.002348161,0.267740601,0.01720182,0.262525625,0.008482886,0.253511321,-0.001055363,0.258009264,0.004397166,0.260276319,0.005613954,0.256831761,0.002611701,0.257009511,0.003381658,0.076763485,0.225622406,-0.029045643,0.137759336,-0.099275186,-0.037058057,-0.026646207,0.06889357,-0.098872737,-0.036079691,-0.027325578,0.065407103
0.197231834,0.357554787,-0.098808151,0.074971165,-0.023068051,0.690311419,0.429930796,0.21337947,-0.048422513,0.244453574,0.042317173,0.257479816,0.032161891,0.267740601,0.017197466,0.262525625,0.031227097,0.253511321,0.02383948,0.258009264,0.024034153,0.260276319,0.023657274,0.256831761,0.023942029,0.257009511,0.021279876,0.074688797,0.225103735,-0.029045643,0.118672199,-0.099275186,-0.045654314,-0.026646207,0.076749873,-0.098872737,-0.047876696,-0.027325578,0.072172777
0.190311419,0.427912341,-0.128796617,0.064590542,-0.044405997,0.572952711,0.55449827,0.270472895,-0.045574216,0.215283484,-0.031327034,0.181784602,-0.039437233,0.15600714,-0.047284869,0.178286164,-0.038684719,0.156283877,-0.045993199,0.16613434,-0.044988579,0.162895484,-0.045434864,0.164183044,-0.04552384,0.16129063,-0.047384292,0.037344398,0.164937759,-0.029045643,0.128630705,-0.099275186,0.038563913,-0.076596588,0.055683601,-0.098872737,0.035110411,-0.075116665,0.052448834
0.119953864,0.30449827,-0.07727797,0.029988466,0.099769319,0.493944637,0.644752019,0.332468282,-0.042725709,0.215283484,-7.19E-04,0.181784602,-0.004676534,0.15600714,-5.42E-04,0.178286164,-0.00108307,0.156283877,-0.007117776,0.16613434,-0.005606055,0.162895484,-0.006091476,0.164183044,-0.006727031,0.16129063,-0.007309121,0.037344398,0.134854772,-0.029045643,0.162655602,-0.141224328,0.028076627,-0.099275186,0.018751546,-0.139621361,0.024299848,-0.096379111,0.018188776
0.141868512,0.281430219,-0.075355632,0.036524414,0.024798155,0.405132641,0.700980392,0.36793541,-0.039877413,0.215283484,0.052382909,0.181784602,0.046395968,0.15600714,0.051824237,0.178286164,0.050296045,0.156283877,0.041268543,0.16613434,0.045186059,0.162895484,0.044389453,0.164183044,0.043538263,0.16129063,0.043294072,0.037344398,0.164419087,0.076763485,0.209543568,-0.187318379,0.005613954,-0.099275186,-0.034975687,-0.185625326,0.002611701,-0.098872737,-0.034328868
0.044982699,0.22260669,-0.025374856,0.081507113,-0.046712803,0.342848904,0.690311419,0.429930796,-0.037028906,0.122843057,0.029272802,0.128726716,0.033131497,0.164259747,0.053887389,0.139764279,0.040665573,0.127810673,0.034150242,0.137603504,0.03805335,0.137216812,0.037969785,0.133853572,0.035955895,0.137167859,0.03726338,0.037344398,0.159232365,0.074688797,0.195435685,-0.187318379,0.023657274,-0.099275186,-0.011502005,-0.185625326,0.023942029,-0.098872737,-0.013091406
0.01384083,0.190311419,-0.068435217,0.148019992,0.032295271,0.30911188,0.572952711,0.55449827,-0.03418061,0.122843057,0.066351685,0.128726716,0.06196243,0.164259747,0.071072338,0.139764279,0.066735379,0.127810673,0.064055928,0.137603504,0.063655332,0.137216812,0.062655894,0.133853572,0.062516424,0.137167859,0.062315658,-0.026970954,0.143153527,0.037344398,0.187551867,-0.187318379,-0.045434864,-0.099275186,0.015531813,-0.185625326,-0.04552384,-0.098872737,0.013064996
